rh-�c Arme�aAIR,Time,Celsius(�C),Humidity(%rh),Dew Point(�C),Serial Number
1,2020-09-11 09:00:00,19.0,38.5,4.6,010232498
79,2020-09-14 15:00:00,18.5,41.5,5.2
80,2020-09-14 16:00:00,17.0,45.0,5.0
81,2020-09-14 17:00:00,15.0,50.5,4.8
82,2020-09-14 18:00:00,13.5,55.5,4.8
83,2020-09-14 19:00:00,12.5,56.5,4.1
84,2020-09-14 20:00:00,11.5,59.5,3.9
85,2020-09-14 21:00:00,11.0,63.5,4.4
86,2020-09-14 22:00:00,10.5,64.0,4.0
87,2020-09-14 23:00:00,10.0,66.5,4.1
88,2020-09-15 00:00:00,9.5,70.0,4.3
89,2020-09-15 01:00:00,10.0,66.0,4.0
90,2020-09-15 02:00:00,9.5,65.0,3.3
91,2020-09-15 03:00:00,9.5,65.0,3.3
92,2020-09-15 04:00:00,10.0,55.0,1.4
93,2020-09-15 05:00:00,9.5,58.0,1.7
94,2020-09-15 06:00:00,10.0,56.5,1.8
95,2020-09-15 07:00:00,11.5,63.0,4.7
96,2020-09-15 08:00:00,12.5,61.0,5.2
97,2020-09-15 09:00:00,12.5,59.5,4.8
98,2020-09-15 10:00:00,12.5,60.5,5.1
99,2020-09-15 11:00:00,14.0,54.0,4.9
100,2020-09-15 12:00:00,17.0,50.5,6.7
101,2020-09-15 13:00:00,17.5,49.0,6.7
102,2020-09-15 14:00:00,17.5,50.0,7.0
103,2020-09-15 15:00:00,16.0,53.5,6.6
104,2020-09-15 16:00:00,13.5,68.0,7.7
105,2020-09-15 17:00:00,13.0,71.0,7.9
106,2020-09-15 18:00:00,12.5,69.5,7.1
107,2020-09-15 19:00:00,11.5,71.5,6.5
108,2020-09-15 20:00:00,11.5,70.5,6.3
109,2020-09-15 21:00:00,10.0,73.5,5.5
110,2020-09-15 22:00:00,10.5,73.0,5.9
111,2020-09-15 23:00:00,10.5,73.0,5.9
112,2020-09-16 00:00:00,9.5,74.5,5.2
113,2020-09-16 01:00:00,9.0,74.5,4.7
114,2020-09-16 02:00:00,9.5,71.0,4.5
115,2020-09-16 03:00:00,10.0,62.5,3.2
116,2020-09-16 04:00:00,10.0,63.5,3.4
117,2020-09-16 05:00:00,10.5,63.5,3.9
118,2020-09-16 06:00:00,10.5,63.5,3.9
119,2020-09-16 07:00:00,12.5,56.5,4.1
120,2020-09-16 08:00:00,17.0,48.0,5.9
121,2020-09-16 09:00:00,18.5,45.0,6.4
122,2020-09-16 10:00:00,17.5,47.5,6.2
123,2020-09-16 11:00:00,16.5,46.0,4.9
124,2020-09-16 12:00:00,17.5,46.0,5.8
125,2020-09-16 13:00:00,16.5,47.5,5.3
126,2020-09-16 14:00:00,18.0,46.0,6.2
127,2020-09-16 15:00:00,16.0,52.0,6.2
128,2020-09-16 16:00:00,15.5,56.0,6.8
129,2020-09-16 17:00:00,14.5,61.0,7.1
130,2020-09-16 18:00:00,13.5,64.0,6.8
131,2020-09-16 19:00:00,13.0,62.0,5.9
132,2020-09-16 20:00:00,12.0,67.0,6.1
133,2020-09-16 21:00:00,12.0,67.5,6.2
134,2020-09-16 22:00:00,11.5,70.0,6.2
135,2020-09-16 23:00:00,10.5,73.5,6.0
136,2020-09-17 00:00:00,10.0,74.0,5.6
137,2020-09-17 01:00:00,9.5,74.5,5.2
138,2020-09-17 02:00:00,9.5,76.0,5.5
139,2020-09-17 03:00:00,9.0,78.0,5.4
140,2020-09-17 04:00:00,9.0,77.0,5.2
141,2020-09-17 05:00:00,8.5,76.5,4.6
142,2020-09-17 06:00:00,9.0,76.5,5.1
143,2020-09-17 07:00:00,10.5,74.5,6.2
144,2020-09-17 08:00:00,16.5,59.5,8.6
145,2020-09-17 09:00:00,16.5,59.5,8.6
146,2020-09-17 10:00:00,15.5,62.0,8.3
147,2020-09-17 11:00:00,15.5,56.5,6.9
148,2020-09-17 12:00:00,14.0,62.5,7.0
149,2020-09-17 13:00:00,13.0,70.5,7.8
150,2020-09-17 14:00:00,13.0,69.5,7.6
151,2020-09-17 15:00:00,13.0,67.0,7.0
152,2020-09-17 16:00:00,12.5,68.0,6.8
153,2020-09-17 17:00:00,12.5,63.5,5.8
154,2020-09-17 18:00:00,12.0,66.0,5.9
155,2020-09-17 19:00:00,11.5,66.5,5.5
156,2020-09-17 20:00:00,11.0,69.5,5.6
157,2020-09-17 21:00:00,11.0,70.0,5.7
158,2020-09-17 22:00:00,11.0,70.0,5.7
159,2020-09-17 23:00:00,11.0,71.5,6.1
160,2020-09-18 00:00:00,10.5,68.5,5.0
161,2020-09-18 01:00:00,10.0,65.5,3.8
162,2020-09-18 02:00:00,9.5,74.5,5.2
163,2020-09-18 03:00:00,9.5,74.5,5.2
164,2020-09-18 04:00:00,9.5,67.0,3.7
165,2020-09-18 05:00:00,9.5,70.0,4.3
166,2020-09-18 06:00:00,8.5,73.0,3.9
167,2020-09-18 07:00:00,7.5,81.0,4.5
168,2020-09-18 08:00:00,7.0,87.0,5.0
169,2020-09-18 09:00:00,8.0,85.0,5.6
170,2020-09-18 10:00:00,8.0,87.5,6.1
171,2020-09-18 11:00:00,8.0,90.0,6.5
172,2020-09-18 12:00:00,8.0,91.5,6.7
173,2020-09-18 13:00:00,8.5,91.5,7.2
174,2020-09-18 14:00:00,8.5,91.5,7.2
175,2020-09-18 15:00:00,8.5,91.5,7.2
176,2020-09-18 16:00:00,9.0,92.0,7.8
177,2020-09-18 17:00:00,9.0,92.0,7.8
178,2020-09-18 18:00:00,9.0,92.0,7.8
179,2020-09-18 19:00:00,9.0,92.5,7.9
180,2020-09-18 20:00:00,8.5,92.5,7.4
181,2020-09-18 21:00:00,8.5,93.0,7.4
182,2020-09-18 22:00:00,8.0,93.0,6.9
183,2020-09-18 23:00:00,8.5,93.0,7.4
184,2020-09-19 00:00:00,7.0,93.0,5.9
185,2020-09-19 01:00:00,7.0,92.5,5.9
186,2020-09-19 02:00:00,7.0,92.0,5.8
187,2020-09-19 03:00:00,7.0,92.0,5.8
188,2020-09-19 04:00:00,7.0,93.0,5.9
189,2020-09-19 05:00:00,6.5,93.5,5.5
190,2020-09-19 06:00:00,5.0,94.0,4.1
191,2020-09-19 07:00:00,5.0,94.5,4.2
192,2020-09-19 08:00:00,5.5,95.0,4.8
193,2020-09-19 09:00:00,6.0,94.0,5.1
194,2020-09-19 10:00:00,7.0,93.0,5.9
195,2020-09-19 11:00:00,7.0,93.5,6.0
196,2020-09-19 12:00:00,7.5,93.0,6.4
197,2020-09-19 13:00:00,7.0,93.5,6.0
198,2020-09-19 14:00:00,7.5,93.0,6.4
199,2020-09-19 15:00:00,7.5,93.0,6.4
200,2020-09-19 16:00:00,7.5,93.0,6.4
201,2020-09-19 17:00:00,7.5,93.0,6.4
202,2020-09-19 18:00:00,7.0,93.0,5.9
203,2020-09-19 19:00:00,6.5,92.5,5.4
204,2020-09-19 20:00:00,6.5,93.5,5.5
205,2020-09-19 21:00:00,6.5,93.0,5.5
206,2020-09-19 22:00:00,7.0,83.0,4.3
207,2020-09-19 23:00:00,5.5,87.5,3.6
208,2020-09-20 00:00:00,5.0,90.5,3.6
209,2020-09-20 01:00:00,7.0,81.5,4.1
210,2020-09-20 02:00:00,6.0,84.0,3.5
211,2020-09-20 03:00:00,5.0,86.5,2.9
212,2020-09-20 04:00:00,6.5,80.0,3.3
213,2020-09-20 05:00:00,5.0,83.0,2.4
214,2020-09-20 06:00:00,6.5,74.0,2.2
215,2020-09-20 07:00:00,9.0,72.0,4.2
216,2020-09-20 08:00:00,10.5,60.0,3.1
217,2020-09-20 09:00:00,10.5,74.5,6.2
218,2020-09-20 10:00:00,11.0,63.0,4.2
219,2020-09-20 11:00:00,11.5,73.5,6.9
220,2020-09-20 12:00:00,11.5,73.0,6.8
221,2020-09-20 13:00:00,11.0,74.0,6.6
222,2020-09-20 14:00:00,10.5,78.0,6.8
223,2020-09-20 15:00:00,10.5,79.0,7.0
224,2020-09-20 16:00:00,10.5,73.5,6.0
225,2020-09-20 17:00:00,10.0,75.5,5.9
226,2020-09-20 18:00:00,9.0,81.5,6.0
227,2020-09-20 19:00:00,8.0,85.0,5.6
228,2020-09-20 20:00:00,7.5,87.0,5.5
229,2020-09-20 21:00:00,7.0,87.5,5.1
230,2020-09-20 22:00:00,7.5,80.0,4.3
231,2020-09-20 23:00:00,7.5,84.5,5.1
232,2020-09-21 00:00:00,7.5,87.5,5.6
233,2020-09-21 01:00:00,7.5,88.0,5.6
234,2020-09-21 02:00:00,7.0,89.0,5.3
235,2020-09-21 03:00:00,7.0,90.0,5.5
236,2020-09-21 04:00:00,7.0,90.5,5.6
237,2020-09-21 05:00:00,7.0,91.0,5.6
238,2020-09-21 06:00:00,7.0,91.0,5.6
239,2020-09-21 07:00:00,7.0,91.5,5.7
240,2020-09-21 08:00:00,8.0,89.0,6.3
241,2020-09-21 09:00:00,8.0,89.5,6.4
242,2020-09-21 10:00:00,7.0,81.5,4.1
243,2020-09-21 11:00:00,7.5,79.0,4.1
244,2020-09-21 12:00:00,10.0,80.0,6.7
245,2020-09-21 13:00:00,8.5,80.5,5.3
246,2020-09-21 14:00:00,7.5,89.0,5.8
247,2020-09-21 15:00:00,8.5,84.0,6.0
248,2020-09-21 16:00:00,10.5,75.0,6.3
249,2020-09-21 17:00:00,8.0,84.5,5.6
250,2020-09-21 18:00:00,7.5,86.5,5.4
251,2020-09-21 19:00:00,6.5,88.5,4.7
252,2020-09-21 20:00:00,7.0,90.0,5.5
253,2020-09-21 21:00:00,6.5,89.0,4.8
254,2020-09-21 22:00:00,5.5,90.5,4.1
255,2020-09-21 23:00:00,5.5,90.0,4.0
256,2020-09-22 00:00:00,5.5,88.0,3.7
257,2020-09-22 01:00:00,5.0,90.0,3.5
258,2020-09-22 02:00:00,4.5,90.0,3.0
259,2020-09-22 03:00:00,4.5,90.5,3.1
260,2020-09-22 04:00:00,4.5,91.0,3.2
261,2020-09-22 05:00:00,4.5,90.0,3.0
262,2020-09-22 06:00:00,5.0,83.0,2.4
263,2020-09-22 07:00:00,8.0,79.0,4.6
264,2020-09-22 08:00:00,8.0,80.5,4.9
265,2020-09-22 09:00:00,11.0,75.5,6.8
266,2020-09-22 10:00:00,9.0,81.0,5.9
267,2020-09-22 11:00:00,9.0,73.0,4.4
268,2020-09-22 12:00:00,8.5,82.0,5.6
269,2020-09-22 13:00:00,10.0,81.0,6.9
270,2020-09-22 14:00:00,7.5,85.5,5.2
271,2020-09-22 15:00:00,7.0,81.0,4.0
272,2020-09-22 16:00:00,8.0,78.0,4.4
273,2020-09-22 17:00:00,7.5,78.5,4.0
274,2020-09-22 18:00:00,7.5,78.0,3.9
275,2020-09-22 19:00:00,7.5,78.0,3.9
276,2020-09-22 20:00:00,7.0,79.0,3.6
277,2020-09-22 21:00:00,6.5,79.0,3.1
278,2020-09-22 22:00:00,6.5,81.0,3.5
279,2020-09-22 23:00:00,7.0,78.0,3.4
280,2020-09-23 00:00:00,7.0,77.0,3.3
281,2020-09-23 01:00:00,6.5,78.0,2.9
282,2020-09-23 02:00:00,6.5,77.5,2.9
283,2020-09-23 03:00:00,6.5,77.5,2.9
284,2020-09-23 04:00:00,6.5,79.0,3.1
285,2020-09-23 05:00:00,6.5,78.5,3.0
286,2020-09-23 06:00:00,6.0,78.0,2.5
287,2020-09-23 07:00:00,7.5,73.5,3.1
288,2020-09-23 08:00:00,10.0,69.5,4.7
289,2020-09-23 09:00:00,10.5,65.5,4.3
290,2020-09-23 10:00:00,9.5,73.5,5.0
291,2020-09-23 11:00:00,9.0,77.0,5.2
292,2020-09-23 12:00:00,9.0,76.5,5.1
293,2020-09-23 13:00:00,9.0,78.0,5.4
294,2020-09-23 14:00:00,8.5,79.5,5.2
295,2020-09-23 15:00:00,8.5,81.5,5.5
296,2020-09-23 16:00:00,8.5,81.5,5.5
297,2020-09-23 17:00:00,8.0,84.5,5.6
298,2020-09-23 18:00:00,7.5,87.0,5.5
299,2020-09-23 19:00:00,8.0,82.5,5.2
300,2020-09-23 20:00:00,8.0,79.5,4.7
301,2020-09-23 21:00:00,8.0,80.5,4.9
302,2020-09-23 22:00:00,7.5,82.5,4.7
303,2020-09-23 23:00:00,7.5,82.0,4.6
304,2020-09-24 00:00:00,7.5,80.5,4.4
305,2020-09-24 01:00:00,6.5,89.0,4.8
306,2020-09-24 02:00:00,7.0,89.0,5.3
307,2020-09-24 03:00:00,7.5,86.5,5.4
308,2020-09-24 04:00:00,7.5,81.0,4.5
309,2020-09-24 05:00:00,7.0,79.0,3.6
310,2020-09-24 06:00:00,7.0,78.0,3.4
311,2020-09-24 07:00:00,7.5,76.5,3.6
312,2020-09-24 08:00:00,7.5,73.0,3.0
313,2020-09-24 09:00:00,8.5,74.5,4.2
314,2020-09-24 10:00:00,8.5,69.0,3.1
315,2020-09-24 11:00:00,9.5,65.5,3.4
316,2020-09-24 12:00:00,8.0,72.0,3.3
317,2020-09-24 13:00:00,8.5,75.5,4.4
318,2020-09-24 14:00:00,8.0,75.0,3.8
319,2020-09-24 15:00:00,7.5,78.0,3.9
320,2020-09-24 16:00:00,7.5,76.0,3.6
321,2020-09-24 17:00:00,6.5,77.5,2.9
322,2020-09-24 18:00:00,6.0,73.5,1.6
323,2020-09-24 19:00:00,5.5,76.5,1.7
324,2020-09-24 20:00:00,5.5,77.0,1.8
325,2020-09-24 21:00:00,5.0,78.0,1.5
326,2020-09-24 22:00:00,4.5,77.0,0.8
327,2020-09-24 23:00:00,4.0,77.0,0.3
328,2020-09-25 00:00:00,3.5,76.0,-0.3
329,2020-09-25 01:00:00,3.0,75.5,-0.9
330,2020-09-25 02:00:00,2.0,79.0,-1.2
331,2020-09-25 03:00:00,2.0,83.0,-0.6
332,2020-09-25 04:00:00,1.5,82.0,-1.2
333,2020-09-25 05:00:00,1.0,77.0,-2.6
334,2020-09-25 06:00:00,0.5,80.5,-2.5
335,2020-09-25 07:00:00,0.0,80.0,-3.0
336,2020-09-25 08:00:00,-1.0,79.0,-4.2
337,2020-09-25 09:00:00,0.5,72.5,-3.9
338,2020-09-25 10:00:00,-1.5,81.0,-4.3
339,2020-09-25 11:00:00,-0.5,79.5,-3.6
340,2020-09-25 12:00:00,0.0,78.5,-3.3
341,2020-09-25 13:00:00,-1.0,80.0,-4.0
342,2020-09-25 14:00:00,-1.0,81.0,-3.8
343,2020-09-25 15:00:00,-1.0,79.0,-4.2
344,2020-09-25 16:00:00,-1.0,79.0,-4.2
345,2020-09-25 17:00:00,-2.0,81.5,-4.7
346,2020-09-25 18:00:00,-2.0,80.5,-4.9
347,2020-09-25 19:00:00,-1.5,81.0,-4.3
348,2020-09-25 20:00:00,-1.5,79.0,-4.7
349,2020-09-25 21:00:00,-1.0,79.0,-4.2
350,2020-09-25 22:00:00,-1.5,82.0,-4.2
351,2020-09-25 23:00:00,-1.0,78.0,-4.3
352,2020-09-26 00:00:00,-0.5,76.5,-4.1
353,2020-09-26 01:00:00,-0.5,72.5,-4.8
354,2020-09-26 02:00:00,-1.0,74.5,-4.9
355,2020-09-26 03:00:00,-0.5,73.5,-4.6
356,2020-09-26 04:00:00,-0.5,75.0,-4.4
357,2020-09-26 05:00:00,-1.0,75.5,-4.8
358,2020-09-26 06:00:00,-1.0,78.5,-4.3
359,2020-09-26 07:00:00,0.5,72.5,-3.9
360,2020-09-26 08:00:00,2.5,71.0,-2.2
361,2020-09-26 09:00:00,3.5,69.0,-1.6
362,2020-09-26 10:00:00,4.5,67.5,-1.0
363,2020-09-26 11:00:00,3.5,72.5,-1.0
364,2020-09-26 12:00:00,4.0,70.5,-0.9
365,2020-09-26 13:00:00,4.5,71.5,-0.2
366,2020-09-26 14:00:00,5.0,75.5,1.0
367,2020-09-26 15:00:00,4.0,77.5,0.4
368,2020-09-26 16:00:00,4.5,79.5,1.3
369,2020-09-26 17:00:00,4.0,79.5,0.8
370,2020-09-26 18:00:00,3.0,87.0,1.1
371,2020-09-26 19:00:00,4.0,83.5,1.5
372,2020-09-26 20:00:00,3.0,85.0,0.7
373,2020-09-26 21:00:00,2.0,85.0,-0.2
374,2020-09-26 22:00:00,3.5,81.0,0.6
375,2020-09-26 23:00:00,2.5,83.0,-0.1
376,2020-09-27 00:00:00,1.0,78.0,-2.4
377,2020-09-27 01:00:00,0.0,56.5,-7.6
378,2020-09-27 02:00:00,-2.5,67.5,-7.7
379,2020-09-27 03:00:00,-0.5,32.0,-15.1
380,2020-09-27 04:00:00,0.5,35.0,-13.2
381,2020-09-27 05:00:00,-0.5,39.0,-12.7
382,2020-09-27 06:00:00,0.0,42.0,-11.4
383,2020-09-27 07:00:00,1.5,37.5,-11.4
384,2020-09-27 08:00:00,3.0,34.5,-11.1
385,2020-09-27 09:00:00,3.5,33.0,-11.2
386,2020-09-27 10:00:00,4.5,34.0,-10.0
387,2020-09-27 11:00:00,4.5,40.0,-7.9
388,2020-09-27 12:00:00,4.5,43.5,-6.8
389,2020-09-27 13:00:00,5.0,43.5,-6.4
390,2020-09-27 14:00:00,6.0,45.0,-5.0
391,2020-09-27 15:00:00,7.0,43.0,-4.7
392,2020-09-27 16:00:00,5.0,43.5,-6.4
393,2020-09-27 17:00:00,4.5,46.5,-6.0
394,2020-09-27 18:00:00,4.5,45.0,-6.4
395,2020-09-27 19:00:00,4.0,47.0,-6.3
396,2020-09-27 20:00:00,4.0,46.0,-6.6
397,2020-09-27 21:00:00,3.5,60.5,-3.4
398,2020-09-27 22:00:00,3.5,66.0,-2.2
399,2020-09-27 23:00:00,4.5,70.5,-0.4
400,2020-09-28 00:00:00,4.5,72.0,-0.1
401,2020-09-28 01:00:00,5.0,71.5,0.3
402,2020-09-28 02:00:00,4.5,72.0,-0.1
403,2020-09-28 03:00:00,4.5,72.0,-0.1
404,2020-09-28 04:00:00,4.5,72.5,0.0
405,2020-09-28 05:00:00,4.5,72.5,0.0
406,2020-09-28 06:00:00,4.5,74.0,0.3
407,2020-09-28 07:00:00,4.5,74.5,0.4
408,2020-09-28 08:00:00,6.5,69.5,1.3
409,2020-09-28 09:00:00,7.5,65.5,1.5
410,2020-09-28 10:00:00,9.0,62.5,2.2
411,2020-09-28 11:00:00,10.5,58.0,2.6
412,2020-09-28 12:00:00,12.5,55.0,3.7
413,2020-09-28 13:00:00,13.0,53.0,3.7
414,2020-09-28 14:00:00,14.0,52.0,4.3
415,2020-09-28 15:00:00,13.5,56.0,4.9
416,2020-09-28 16:00:00,10.0,66.5,4.1
417,2020-09-28 17:00:00,7.5,74.0,3.2
418,2020-09-28 18:00:00,6.0,77.0,2.3
419,2020-09-28 19:00:00,5.5,79.5,2.2
420,2020-09-28 20:00:00,5.0,70.5,0.1
421,2020-09-28 21:00:00,5.0,76.5,1.2
422,2020-09-28 22:00:00,5.5,67.0,-0.1
423,2020-09-28 23:00:00,5.0,69.5,-0.1
424,2020-09-29 00:00:00,5.5,61.5,-1.3
425,2020-09-29 01:00:00,5.5,48.0,-4.6
426,2020-09-29 02:00:00,5.0,57.0,-2.8
427,2020-09-29 03:00:00,4.5,63.0,-1.9
428,2020-09-29 04:00:00,4.5,64.0,-1.7
429,2020-09-29 05:00:00,6.0,42.5,-5.8
430,2020-09-29 06:00:00,6.0,42.5,-5.8
431,2020-09-29 07:00:00,5.5,51.5,-3.7
432,2020-09-29 08:00:00,9.5,50.5,-0.3
433,2020-09-29 09:00:00,15.0,34.0,-0.7
434,2020-09-29 10:00:00,13.0,54.5,4.1
435,2020-09-29 11:00:00,13.5,54.5,4.5
436,2020-09-29 12:00:00,14.5,54.0,5.3
437,2020-09-29 13:00:00,14.5,56.5,6.0
438,2020-09-29 14:00:00,14.5,57.0,6.1
439,2020-09-29 15:00:00,13.5,62.0,6.4
440,2020-09-29 16:00:00,12.0,65.5,5.7
441,2020-09-29 17:00:00,9.5,72.5,4.8
442,2020-09-29 18:00:00,8.0,78.0,4.4
443,2020-09-29 19:00:00,7.5,77.5,3.8
444,2020-09-29 20:00:00,7.0,76.5,3.2
445,2020-09-29 21:00:00,6.5,78.0,2.9
446,2020-09-29 22:00:00,6.0,80.0,2.8
447,2020-09-29 23:00:00,6.0,76.5,2.2
448,2020-09-30 00:00:00,9.0,34.0,-6.0
449,2020-09-30 01:00:00,9.0,46.0,-2.0
450,2020-09-30 02:00:00,8.5,46.5,-2.3
451,2020-09-30 03:00:00,9.0,38.0,-4.5
452,2020-09-30 04:00:00,9.0,33.5,-6.2
453,2020-09-30 05:00:00,8.5,32.0,-7.2
454,2020-09-30 06:00:00,7.0,38.0,-6.3
455,2020-09-30 07:00:00,6.0,43.5,-5.5
456,2020-09-30 08:00:00,14.5,39.0,0.7
457,2020-09-30 09:00:00,15.5,40.5,2.1
458,2020-09-30 10:00:00,15.5,44.0,3.3
459,2020-09-30 11:00:00,14.5,46.5,3.2
460,2020-09-30 12:00:00,14.0,51.5,4.2
461,2020-09-30 13:00:00,11.5,56.5,3.2
462,2020-09-30 14:00:00,12.0,59.5,4.4
463,2020-09-30 15:00:00,15.0,52.5,5.4
464,2020-09-30 16:00:00,11.5,63.5,4.8
465,2020-09-30 17:00:00,8.5,71.5,3.7
466,2020-09-30 18:00:00,8.0,69.5,2.8
467,2020-09-30 19:00:00,7.0,69.0,1.7
468,2020-09-30 20:00:00,8.5,57.0,0.5
469,2020-09-30 21:00:00,7.5,58.5,-0.1
470,2020-09-30 22:00:00,8.0,56.0,-0.2
471,2020-09-30 23:00:00,6.5,71.0,1.6
472,2020-10-01 00:00:00,5.5,71.5,0.8
473,2020-10-01 01:00:00,5.5,70.5,0.6
474,2020-10-01 02:00:00,5.5,68.5,0.2
475,2020-10-01 03:00:00,7.0,61.0,0.0
476,2020-10-01 04:00:00,6.0,66.0,0.1
477,2020-10-01 05:00:00,5.5,66.0,-0.3
478,2020-10-01 06:00:00,5.0,69.0,-0.2
479,2020-10-01 07:00:00,5.5,69.5,0.4
480,2020-10-01 08:00:00,8.5,59.5,1.1
481,2020-10-01 09:00:00,10.5,53.0,1.3
482,2020-10-01 10:00:00,11.5,55.5,2.9
483,2020-10-01 11:00:00,9.5,64.0,3.0
484,2020-10-01 12:00:00,9.0,70.5,3.9
485,2020-10-01 13:00:00,9.0,71.0,4.0
486,2020-10-01 14:00:00,8.5,65.5,2.4
487,2020-10-01 15:00:00,8.5,68.0,2.9
488,2020-10-01 16:00:00,7.5,69.5,2.3
489,2020-10-01 17:00:00,7.0,71.5,2.2
490,2020-10-01 18:00:00,5.5,74.0,1.2
491,2020-10-01 19:00:00,5.0,77.5,1.4
492,2020-10-01 20:00:00,5.0,57.0,-2.8
493,2020-10-01 21:00:00,5.0,71.0,0.2
494,2020-10-01 22:00:00,4.0,83.0,1.4
495,2020-10-01 23:00:00,3.5,86.5,1.5
496,2020-10-02 00:00:00,3.5,88.5,1.8
497,2020-10-02 01:00:00,3.5,89.5,1.9
498,2020-10-02 02:00:00,3.5,86.5,1.5
499,2020-10-02 03:00:00,3.0,85.5,0.8
500,2020-10-02 04:00:00,3.0,88.0,1.2
501,2020-10-02 05:00:00,3.0,90.0,1.5
502,2020-10-02 06:00:00,3.0,91.0,1.7
503,2020-10-02 07:00:00,2.5,91.5,1.3
504,2020-10-02 08:00:00,2.0,91.5,0.8
505,2020-10-02 09:00:00,2.0,91.5,0.8
506,2020-10-02 10:00:00,1.0,91.0,-0.3
507,2020-10-02 11:00:00,1.0,88.5,-0.7
508,2020-10-02 12:00:00,0.5,87.5,-1.3
509,2020-10-02 13:00:00,0.0,76.0,-3.7
